data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20,data_21,data_22,data_23,data_24,data_25,data_26,data_27,data_28,data_29,data_30,data_31,data_32,data_33,data_34,data_35,data_36,data_37,data_38,data_39,data_40,data_41,data_42,data_43,data_44,data_45,data_46,data_47,data_48,data_49,data_50,data_51,data_52,data_53,data_54,data_55
0.17384166,-0.56172144,-1.7735344,0.6842072,-2.803458,-0.20696473,1.1147721,-0.8842333,2.6756725,-0.19232953,-1.5825853,1.0192913,1.8044643,0.99061304,-5.271216,2.7871344,2.7663045,2.6740654,-1.3974589,-1.2287322,3.0969374,-3.1142669,-1.1141762,-1.4647909,-4.1920724,-1.9404314,-4.1695037,3.5524418,3.4885848,-0.76847905,2.7693782,-0.8218579,-2.7983363,3.4559433,-3.1303327,4.9710364,-0.10959652,-0.22561188,-2.3838444,-2.2016487,4.546105,3.6164572,1.6578469,-4.066884,2.736,2.6862109,4.657679,-1.2729433,-5.131988,7.0217867,2.2347784,6.2532835,-6.04916,-0.9830117,8.330384
